id,user_type,country,sector,energy_usage_kwh,transport_emissions_kg,diet_impact,carbon_offset_tons,renewable_energy_percentage,policy_incentives,emissions_tons,timestamp
4510,Industry,USA,Manufacturing,8952.590075,4.027144355,Low,8.862416787,0,1,9.647067543,1615807626
4511,Industry,UK,IT,21519.99,2.649894549,Low,3.625991181,0,1,55.65775477,1630411459
4512,Business,USA,IT,9321.589514,24.65887574,Medium,1.328372373,0,1,5.305860585,1619966273
4513,Industry,UK,Transport,2218.726241,46.81791713,Medium,8.219102814,50,0,44.95865937,1644165612
4514,Individual,China,Agriculture,35138.72749,152.9925833,Medium,3.347156801,0,0,69.85877052,1646049423
4515,Individual,India,Manufacturing,44940.97407,11.93136184,Medium,1.365853412,25,0,1.877912475,1611808667
4516,Individual,China,Manufacturing,36063.72241,138.1275665,Medium,9.230318802,75,0,35.23726556,1670384587
4517,Business,China,Power,21561.94597,89.58733422,Low,6.050857468,25,1,30.56465817,1634049892
4518,Business,USA,Agriculture,24343.39212,132.2188565,Low,0.807666337,50,0,29.56057988,1633902434
4519,Industry,China,Power,29755.78863,146.4521272,Medium,5.042114183,0,0,89.58326898,1649892065
4520,Individual,UK,Manufacturing,240.8615336,11.47164646,High,1.41249383,100,1,78.35253436,1638247973
4521,Individual,India,Power,48259.2609,38.03844766,Low,3.566867509,50,0,9.105352762,1634020417
4522,Business,China,Transport,4385.846482,194.905491,High,9.136117763,100,0,64.74363038,1633482308
4523,Business,Brazil,IT,47137.22811,10.87275824,Medium,5.969814725,50,1,25.03131947,1647744787
4524,Business,India,Transport,43801.71468,26.92150531,Low,5.087937381,0,0,46.05918864,1643463444
4525,Individual,Germany,Power,45292.64571,152.6021082,Medium,7.735679066,100,0,8.537553126,1617790511
4526,Individual,India,Manufacturing,19620.86093,125.4044982,Low,6.529913566,50,0,83.59900759,1671441504
4527,Individual,Brazil,Manufacturing,24344.33178,158.8095063,High,5.990791125,75,0,17.30840444,1646325849
4528,Industry,USA,Agriculture,25103.54529,185.2085075,Medium,2.689727195,50,0,65.99632841,1610148045
4529,Business,Brazil,Transport,29756.23322,32.32770876,Low,3.492397804,100,0,13.12544399,1613584421
4530,Individual,China,Transport,9488.544871,95.88491664,Medium,7.781416698,0,1,97.68033214,1629315931
4531,Individual,UK,Manufacturing,48858.31527,182.2824667,Low,1.457647567,25,0,49.07247346,1637739368
4532,Business,India,IT,31577.54569,121.0908809,Medium,3.925199837,25,0,95.82742951,1613093853
4533,Industry,China,Residential,34468.19818,88.17173865,Low,7.708411785,75,0,21.61903426,1636590551
4534,Industry,UK,Residential,37592.22325,144.6884017,Medium,9.897603184,50,0,1.068184996,1633917475
4535,Business,Brazil,Residential,21907.3937,63.44870148,High,2.561350765,75,0,15.43039106,1657466544
4536,Individual,Brazil,Residential,11330.43822,134.9017067,Medium,7.052791192,25,1,46.55670355,1610068087
4537,Individual,India,Agriculture,3148.493593,144.2375508,Low,8.042963811,100,1,12.94398148,1624357892
4538,Industry,USA,Manufacturing,42709.98214,68.01824953,Medium,4.377133654,0,1,49.79635525,1617380955
4539,Individual,USA,Power,1798.922878,136.2898092,Medium,3.700687047,0,0,57.53053443,1659433681
4540,Industry,UK,Power,18931.5051,163.2393375,High,2.140140635,25,1,52.08946806,1633568804
4541,Business,UK,Manufacturing,16118.14422,79.20472817,High,1.536668311,75,0,89.59784888,1650909383
4542,Business,India,Residential,22909.11148,48.28239382,Low,4.793680842,50,0,34.40290053,1635563985
4543,Individual,Germany,IT,5550.309556,110.421805,Medium,4.186796049,100,0,80.490536,1665629921
4544,Business,USA,Residential,9066.881475,93.49501382,High,0.64336541,25,1,3.970155386,1637986346
4545,Business,UK,Manufacturing,9427.342516,164.1462125,High,8.842511348,25,1,44.72107931,1615455762
4546,Industry,USA,IT,6337.146502,75.97121605,Medium,2.290233498,100,1,34.90332066,1628531355
4547,Business,Germany,Residential,7610.599899,1.711916273,Medium,4.509382706,100,0,91.05059272,1663349050
4548,Individual,India,Power,44662.59585,30.12534064,Medium,7.154050864,25,0,24.20366623,1666750975
4549,Individual,USA,Manufacturing,4185.848818,60.81232619,High,4.768542251,75,0,78.69632443,1635070716
4550,Industry,India,Residential,25726.8344,67.20463224,Low,9.977259224,0,0,23.22796025,1614152269
4551,Business,Brazil,Agriculture,42304.07861,183.170384,Low,2.437017823,75,1,27.41696841,1664969897
4552,Individual,USA,Agriculture,16210.41091,69.15656852,Medium,1.597521877,50,0,32.54508709,1638603982
4553,Individual,Brazil,Power,7041.901517,62.47737892,Medium,7.277497329,0,0,78.35704248,1635379237
4554,Individual,India,IT,23953.57875,108.2015916,Medium,6.395850626,0,0,33.2591719,1661632776
4555,Individual,Germany,Power,29923.02791,98.88031612,Low,6.644077757,75,0,66.44826448,1642227328
4556,Industry,China,Residential,4298.114723,84.8744066,Low,2.350904086,25,1,4.694176994,1641798794
4557,Business,USA,Residential,38047.39461,44.36210686,Low,6.002789399,100,0,9.868497433,1619093691
4558,Individual,China,Transport,5778.962811,170.4273683,High,8.995912638,25,0,13.71514788,1655589435
4559,Business,UK,Transport,32175.30614,7.08271577,Medium,0.350205986,50,1,38.87073172,1665224493
4560,Individual,Germany,Manufacturing,23094.16318,28.69877645,Medium,4.097921387,25,0,5.025742904,1650172687
4561,Business,Germany,Residential,36685.59756,36.21284999,Medium,8.557388677,25,1,2.274313979,1668248796
4562,Individual,Brazil,Agriculture,40596.56604,198.5868917,Medium,7.762611948,0,0,95.09103006,1632444561
4563,Industry,Brazil,Transport,2900.08659,187.9464321,Medium,3.782775312,25,0,58.52820514,1609565633
4564,Business,USA,Agriculture,6370.445426,127.8388672,Medium,5.825366018,25,0,79.98445586,1639640015
4565,Individual,Brazil,IT,31728.03884,75.66401448,Low,7.032269122,100,1,32.91487346,1670992192
4566,Business,Brazil,Transport,35385.92568,47.39569978,High,0.545006322,100,0,13.23560038,1662404248
4567,Industry,Germany,Power,1666.312765,169.1574659,Low,8.451451872,25,1,44.29766947,1666595092
4568,Industry,Brazil,Residential,19297.10417,181.1487257,Low,4.524208806,0,0,26.06581412,1621047108
4569,Individual,USA,Manufacturing,16262.75494,31.51615704,Medium,7.167123187,50,0,70.30547778,1659221352
4570,Individual,UK,Agriculture,26425.23217,23.4785385,High,2.438939678,50,0,67.46700306,1672019693
4571,Individual,Germany,Power,17887.35953,131.8916514,Low,9.241284371,100,1,76.13953985,1635755393
4572,Individual,Brazil,Power,35623.59739,131.3837245,Low,0.078696529,50,1,86.59821082,1616754703
4573,Business,India,Power,47752.32615,94.67331397,Low,7.081004729,75,1,65.37815874,1657367695
4574,Individual,UK,IT,13947.13384,101.6131543,Medium,5.070753537,50,1,41.65014237,1636830582
4575,Industry,China,IT,13771.28859,51.95321939,Medium,9.803724685,75,0,67.93226687,1648775306
4576,Industry,Brazil,IT,3119.956044,114.7867806,High,6.930480274,100,1,37.90676243,1637321629
4577,Industry,China,IT,29892.41154,104.7256777,Medium,9.281907891,50,0,46.96955033,1630091890
4578,Individual,Brazil,Transport,134.3488404,32.0953941,Medium,7.947647552,25,1,22.02012308,1638160181
4579,Individual,Germany,Power,15038.11326,83.71083406,Low,5.958423054,0,1,15.82779452,1634196051
4580,Industry,Brazil,IT,38610.13472,118.5258349,Medium,1.057339295,0,0,61.60081027,1662929072
4581,Industry,China,Agriculture,16029.71967,162.7404707,Medium,0.484601005,100,0,38.30269595,1665978287
4582,Individual,UK,Agriculture,772.247921,120.6739872,Medium,4.581846583,0,1,95.76614868,1626917372
4583,Individual,China,Agriculture,17501.76101,182.7280695,Low,3.713608364,25,1,72.14267936,1636078246
4584,Individual,Germany,IT,14789.31658,106.6367531,Medium,9.03763785,75,0,87.16935535,1645878187
4585,Individual,India,Residential,22343.62469,76.59144524,Low,0.851511136,25,1,78.1533136,1627910951
4586,Individual,India,Power,39068.14266,40.12135296,Low,7.372499974,25,0,8.235000844,1670534195
4587,Individual,Brazil,Manufacturing,47083.8942,78.86239513,Low,4.270709568,25,0,73.34668326,1661945748
4588,Business,India,Agriculture,37316.28904,36.72037385,Medium,1.975019489,25,1,8.349326448,1630046355
4589,Business,Germany,Transport,40118.9039,184.6614457,Low,7.470339311,0,1,14.37152156,1633284740
4590,Individual,USA,Agriculture,4626.711306,147.8522141,Low,2.989239665,75,0,80.90669994,1612704483
4591,Individual,USA,Manufacturing,8085.048653,85.0077667,Medium,7.466011269,50,1,43.34229994,1639780457
4592,Individual,USA,Residential,15376.66616,192.2511619,High,4.129992722,75,1,51.62270027,1670356408
4593,Business,UK,Residential,3879.54171,163.6925153,Medium,7.302357425,0,1,14.11314265,1648650137
4594,Individual,India,Manufacturing,17945.35108,91.80298835,Low,3.043223744,25,1,26.71843081,1651476019
4595,Industry,Brazil,Transport,35909.02651,136.7034812,High,4.617392665,0,0,35.6897209,1613592246
4596,Industry,Brazil,Transport,4247.331787,12.3076129,Low,9.077959538,25,1,10.9818748,1649014382
4597,Individual,USA,Transport,14274.07643,36.40113199,Medium,9.844221685,25,0,18.65006885,1631932656
4598,Industry,USA,Transport,31284.13152,67.66656776,Medium,0.911681048,100,0,73.56072855,1662454348
4599,Industry,USA,Transport,48245.26877,66.88021761,Low,2.846385259,0,0,75.53912087,1645784393
4600,Individual,China,Agriculture,4682.418031,76.70644911,Medium,6.01951495,75,0,25.77983712,1648231662
4601,Industry,Germany,Residential,17331.65355,131.5089455,Medium,6.581381681,0,1,85.06851503,1652859391
4602,Individual,China,Manufacturing,7011.354019,146.4086896,Medium,1.01621531,50,1,25.48526845,1623220997
4603,Industry,USA,Manufacturing,2453.310025,157.7406369,Low,1.425932156,0,0,50.27275061,1658408689
4604,Individual,Brazil,Agriculture,24234.50868,29.96541482,High,7.874223251,25,1,58.04778336,1666172356
4605,Individual,UK,IT,24670.24788,93.65397379,Medium,8.598656408,75,1,13.36541081,1671167264
4606,Industry,USA,Transport,44592.1974,154.2517988,Medium,3.824603407,0,1,47.26557457,1648564514
4607,Industry,Germany,Agriculture,32697.61229,90.42302761,Medium,5.22475636,75,0,35.79062082,1665354720
4608,Individual,UK,Manufacturing,31088.35778,23.7834308,Low,1.228556815,0,1,64.03405658,1636410443
4609,Industry,China,Manufacturing,26179.20918,51.93282034,Medium,3.088123762,75,0,54.46557054,1647314317
4610,Individual,UK,Agriculture,44395.37051,103.9876774,Medium,8.604559064,50,0,76.25642517,1652890303
4611,Business,India,Agriculture,16682.50319,137.4009554,Medium,7.980222412,50,0,30.42748475,1609757284
4612,Business,UK,Power,48595.73583,124.3862626,Medium,3.05692731,50,0,95.83046345,1646099713
4613,Industry,Germany,Manufacturing,29778.46267,22.90546849,Low,4.947814435,25,0,83.4433014,1629201818
4614,Industry,UK,Power,34490.41867,90.04926156,Low,2.369480644,100,0,92.44270684,1631062784
4615,Business,Brazil,Agriculture,19637.45259,115.7073581,Medium,8.308019734,50,0,16.31856864,1657014188
4616,Business,India,Residential,21379.58766,4.338011357,Low,1.879557452,100,0,86.59190281,1612773759
4617,Industry,Brazil,IT,42410.63093,69.62189802,Low,8.030724845,50,0,24.47422807,1625205217
4618,Industry,USA,Residential,39696.86506,177.6277545,Low,3.862839769,75,1,96.92293484,1650450583
4619,Industry,Brazil,Agriculture,19534.43922,124.4408587,Medium,8.71423769,25,0,98.21400287,1647841367
4620,Individual,China,Power,33621.25344,193.0856792,Medium,2.708245051,50,0,81.66938032,1612286850
4621,Business,Brazil,Agriculture,38478.26589,162.507577,Low,0.280274285,100,0,48.61776495,1619870326
4622,Business,China,Power,18202.14763,3.697812118,Low,5.731488722,75,1,53.97169584,1661786762
4623,Individual,Germany,Agriculture,22525.05271,43.82588752,Medium,1.380903443,50,1,90.95728973,1666946017
4624,Individual,Brazil,Transport,26600.84644,196.4609972,High,1.570003727,50,0,36.39447822,1610369527
4625,Business,Brazil,Residential,39989.1879,149.0076936,Low,9.65425551,75,1,18.83101747,1630892353
4626,Industry,Brazil,Power,41161.75294,111.3760787,High,2.792731997,75,0,79.89722004,1651870230
4627,Business,China,IT,41797.60767,180.8736893,Medium,7.903464991,75,1,62.91143138,1640721467
4628,Individual,USA,IT,5925.97326,61.21335938,Low,2.895361756,75,0,59.59569393,1644171799
4629,Individual,China,Agriculture,42859.90138,85.62746339,High,9.92940801,100,0,98.93091491,1638521692
4630,Industry,UK,Manufacturing,12193.65775,126.1167091,Medium,2.764173145,0,0,82.47376492,1671504342
4631,Industry,Brazil,Power,28359.53973,150.4123573,Low,7.586841386,50,0,16.22262322,1653226210
4632,Industry,Brazil,Residential,32151.77033,6.473125273,Low,0.872550977,50,1,21.70309385,1646864130
4633,Individual,India,Agriculture,48064.42517,119.0612943,Medium,5.364050386,50,0,32.93385606,1668634438
4634,Individual,Brazil,Transport,20095.09346,23.53601506,Medium,3.739803264,75,1,39.53437636,1665417557
4635,Industry,Germany,Agriculture,25182.9052,100.3212387,Low,2.665273409,100,1,61.10176213,1613018723
4636,Individual,China,IT,9734.463518,100.7287619,High,0.73427131,25,1,24.71033176,1654670683
4637,Industry,India,Agriculture,406.24299,135.7853626,Medium,8.612565807,25,1,91.74301666,1664487553
4638,Individual,India,Power,15143.26221,182.5001121,Low,6.505528047,75,1,78.56637064,1615665692
4639,Industry,UK,Residential,41622.91173,126.1105362,Low,3.24321621,50,1,88.89799166,1664354885
4640,Business,UK,Power,17538.88245,166.9955845,Low,7.961959315,0,0,51.73687595,1615237468
4641,Individual,Germany,Agriculture,16680.25374,142.5399731,Low,9.248038288,25,1,53.61001715,1622309144
4642,Business,Germany,Power,46824.85333,89.75863407,Low,2.112927307,50,0,47.68577132,1619668587
4643,Individual,China,Manufacturing,2347.238513,174.6592942,Low,0.15494314,50,0,92.68394895,1637100377
4644,Business,India,Residential,14299.97274,132.4237853,Low,4.495586608,25,0,84.14252,1624139569
4645,Business,UK,Manufacturing,32185.79768,32.85380526,Low,2.080474548,100,0,33.52831266,1613774922
4646,Industry,China,IT,19759.29232,149.4502382,Medium,5.146030991,50,0,85.56233328,1663176835
4647,Individual,India,IT,11688.15337,115.9212001,High,9.091265927,25,1,75.15099374,1621716415
4648,Industry,China,Agriculture,26091.45579,186.1808343,Low,7.101673574,100,1,30.25257606,1611272964
4649,Individual,China,Transport,40130.18618,105.9538864,Medium,1.228022826,0,0,35.04692193,1647507661
4650,Individual,India,IT,20249.55643,40.70865561,Low,8.1562306,50,1,37.92134738,1641855510
4651,Business,USA,Residential,30740.65982,109.9408567,Medium,1.194368068,100,0,46.0794395,1646852234
4652,Industry,Brazil,Residential,42805.12965,112.3704244,Medium,1.494724893,50,1,73.53981714,1613309742
4653,Industry,Germany,Power,4730.416706,64.93066102,Low,5.832888931,50,0,35.47487742,1635153038
4654,Industry,India,Power,8337.746362,79.5958601,Low,5.817520812,50,0,20.11547294,1663044585
4655,Individual,UK,Manufacturing,29575.1426,95.42230306,Low,3.929734697,50,1,2.488214047,1622067265
4656,Individual,Brazil,IT,2324.059007,170.6738866,Medium,7.443558114,0,1,91.36874998,1659767314
4657,Individual,Germany,Residential,16969.81794,130.0791387,Low,8.796453431,25,1,36.47698523,1616123337
4658,Industry,India,Power,48161.77788,145.8472564,Low,4.853864307,0,0,94.35526984,1641653691
4659,Individual,Brazil,Power,27153.53001,34.56826824,Low,3.110023491,0,0,73.39478739,1667385314
4660,Industry,Germany,IT,14964.5274,22.86236908,Low,5.262017425,0,0,60.05251292,1657061244
4661,Business,Brazil,Power,49356.40603,185.1805814,Low,8.156648183,0,1,88.67003085,1635920555
4662,Individual,China,Manufacturing,1445.637636,164.4511511,Medium,3.991460428,50,0,69.89643068,1631795237
4663,Industry,Germany,Power,30644.16028,158.9046362,High,6.365892202,75,1,77.35757511,1613703084
4664,Industry,China,Power,4213.673219,199.7721719,Low,8.174734128,50,1,30.1066484,1642581843
4665,Industry,UK,Transport,40959.39491,45.3346567,Medium,0.637859739,0,0,44.34176781,1671979067
4666,Business,China,Agriculture,4467.70755,116.8407235,Low,5.198915554,75,0,84.88759423,1611230229
4667,Industry,Germany,Agriculture,15929.30517,80.92548821,Low,3.200886952,25,0,26.61437181,1619044583
4668,Industry,Brazil,Manufacturing,23101.87158,44.88304589,High,3.791829202,50,0,4.025623936,1626612565
4669,Industry,UK,Transport,23790.99032,1.295165673,Low,4.953300956,0,0,89.17882108,1637688975
4670,Individual,India,Residential,16635.12975,92.7795822,Low,8.538018022,75,0,33.38378042,1609772894
4671,Industry,India,Transport,42744.74453,7.405995795,Medium,5.877427058,0,0,65.8553207,1653600609
4672,Industry,USA,Transport,34654.69039,176.7771481,High,2.893477003,25,0,48.06394662,1639364492
4673,Individual,India,Power,10610.13883,198.1665276,Low,9.201723755,50,0,80.13927656,1656658995
4674,Individual,China,IT,34971.32676,194.0174224,Medium,8.296301671,100,1,72.84113065,1621979713
4675,Individual,USA,Transport,4164.067701,62.94772467,Low,0.032758006,50,1,3.249063287,1619032318
4676,Business,Germany,Agriculture,14242.32121,65.78455576,Low,8.976287124,0,0,49.08392477,1640960224
4677,Individual,China,Manufacturing,392.6752691,124.3300909,Low,5.008944285,25,0,74.27794069,1638471518
4678,Individual,UK,Transport,7657.285878,82.64565894,Medium,7.163422305,25,1,62.72016454,1644198233
4679,Industry,USA,Manufacturing,32666.93877,78.70619375,Medium,4.874976419,25,0,35.17474171,1669227538
4680,Individual,Germany,Transport,19409.62646,46.65892663,Low,8.45999495,75,1,37.30980194,1668743166
4681,Industry,India,Power,38566.96444,34.92777186,Low,3.056016217,100,0,21.74859023,1671426136
4682,Industry,China,Transport,6124.651262,100.5309559,Low,5.186556456,25,1,7.98931261,1631521901
4683,Industry,Germany,Power,12688.1546,68.41269105,Low,2.711798917,0,0,83.4629443,1612752646
4684,Individual,China,Agriculture,6633.722946,194.0509004,Medium,0.010508286,75,0,87.55564474,1613014817
